Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
172.16.0.1-192.168.10.50-50293-80-6,172.16.0.1,50293,192.168.10.50,80,6,7/7/2017 3:57,1548265,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7513.571643,5.167074112,221180.7143,584640.6573,1547021,5,959,479.5,454.6696603,801,158,1548166,387041.5,773319.7731,1547021,5,0,0,0,0,72,112,1.937652792,3.22942132,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50294-80-6,172.16.0.1,50294,192.168.10.50,80,6,7/7/2017 3:57,1548166,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7514.052111,4.521478963,258027.6667,631506.5906,1547085,4,852,426,427.0924958,728,124,1548120,516040,892911.3101,1547085,4,0,0,0,0,72,92,1.937776698,2.583702264,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50295-80-6,172.16.0.1,50295,192.168.10.50,80,6,7/7/2017 3:57,1548396,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7512.935967,4.520807339,258066,631599.9906,1547314,5,851,425.5,365.5742059,684,167,1548350,516116.6667,893043.2343,1547314,5,0,0,0,0,72,92,1.937488859,2.583318479,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50296-80-6,172.16.0.1,50296,192.168.10.50,80,6,7/7/2017 3:57,1549359,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7508.266322,5.163425649,221337,585030.3355,1548061,23,779,389.5,432.0422433,695,84,1549336,387334,773818.1249,1548061,64,0,0,0,0,72,112,1.936284618,3.227141031,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50297-80-6,172.16.0.1,50297,192.168.10.50,80,6,7/7/2017 3:57,1534156,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7582.670863,4.562769366,255692.6667,625747.8391,1532995,65,877,438.5,528.2087655,812,65,1534054,511351.3333,884769.4503,1532995,150,0,0,0,0,72,92,1.955472586,2.607296781,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50298-80-6,172.16.0.1,50298,192.168.10.50,80,6,7/7/2017 3:57,1533984,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,7583.52108,5.215178255,219140.5714,579318.775,1532912,4,796,398,557.2001436,792,4,1533714,383428.5,766322.3723,1532912,10,0,0,0,0,72,112,1.955691846,3.259486409,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50299-80-6,172.16.0.1,50299,192.168.10.50,80,6,7/7/2017 3:57,707724,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16437.19868,11.30384161,101103.4286,266998.1252,706598,10,905,452.5,473.0544366,787,118,707671,176917.75,353120.3868,706598,10,0,0,0,0,72,112,4.238940604,7.064901007,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50300-80-6,172.16.0.1,50300,192.168.10.50,80,6,7/7/2017 3:57,706136,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16474.16362,11.32926235,100876.5714,266416.4574,705052,3,858,429,500.6316011,783,75,706121,176530.25,352348.0432,705052,3,0,0,0,0,72,112,4.248473382,7.08078897,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50301-80-6,172.16.0.1,50301,192.168.10.50,80,6,7/7/2017 3:57,707666,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16438.54587,9.89167206,117944.3333,288434.7301,706709,6,856,428,438.4062043,738,118,707655,235885,407745.8121,706709,6,0,0,0,0,72,92,4.239288026,5.652384034,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50302-80-6,172.16.0.1,50302,192.168.10.50,80,6,7/7/2017 3:57,706050,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,16476.17024,11.33064231,100864.2857,266433.2548,705078,3,742,371,241.8305192,542,200,706005,176501.25,352384.655,705078,3,0,0,0,0,72,112,4.248990865,7.081651441,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50303-80-6,172.16.0.1,50303,192.168.10.50,80,6,7/7/2017 3:57,706045,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,16476.28692,12.74706286,88255.625,249271.5015,705171,3,684,342,298.3990617,553,131,705982,141196.4,315271.5066,705171,3,0,0,0,0,72,132,4.249020955,8.49804191,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50304-80-6,172.16.0.1,50304,192.168.10.50,80,6,7/7/2017 3:57,744682,3,7,26,11607,20,0,8.666666667,10.26320288,5840,0,1658.142857,2137.29708,15621.43304,13.42855071,82742.44444,247678.1114,743217,2,1091,545.5,563.5641046,944,147,744634,124105.6667,303301.6728,743217,2,0,0,0,0,72,152,4.028565213,9.399985497,0,5840,1057.545455,1853.437529,3435230.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50304-80-6,172.16.0.1,50304,192.168.10.50,80,6,7/7/2017 3:57,2014296,4,0,24,0,6,6,6,0,0,0,0,0,11.91483278,1.985805463,671432,1161816.405,2012982,419,2014296,671432,1161816.405,2012982,419,0,0,0,0,0,0,0,0,0,80,0,1.985805463,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50305-80-6,172.16.0.1,50305,192.168.10.50,80,6,7/7/2017 3:57,745564,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,15602.95293,12.0713983,93195.5,263008.5437,744108,15,1090,545,582.6559877,957,133,745549,149109.8,332614.4246,744108,46,0,0,0,0,72,132,4.023799432,8.047598865,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50305-80-6,172.16.0.1,50305,192.168.10.50,80,6,7/7/2017 3:57,2011991,5,0,30,0,6,6,6,0,0,0,0,0,14.91060348,2.485100579,502997.75,1005122.912,2010682,3,2011991,502997.75,1005122.912,2010682,3,0,0,0,0,0,0,0,0,0,100,0,2.485100579,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50306-80-6,172.16.0.1,50306,192.168.10.50,80,6,7/7/2017 3:57,707534,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16441.6127,11.30687713,101076.2857,266916.6495,706386,3,932,466,568.5138521,868,64,707493,176873.25,353008.7559,706386,3,0,0,0,0,72,112,4.240078922,7.066798203,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50307-80-6,172.16.0.1,50307,192.168.10.50,80,6,7/7/2017 3:57,745478,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,15604.75292,10.73136967,106496.8571,281230.7793,744268,4,986,493,524.6732316,864,122,745432,186358,371940.2565,744268,4,0,0,0,0,72,112,4.024263627,6.707106045,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50307-80-6,172.16.0.1,50307,192.168.10.50,80,6,7/7/2017 3:57,2011282,4,0,24,0,6,6,6,0,0,0,0,0,11.93268771,1.988781285,670427.3333,1160646.091,2010626,319,2011282,670427.3333,1160646.091,2010626,319,0,0,0,0,0,0,0,0,0,80,0,1.988781285,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50308-80-6,172.16.0.1,50308,192.168.10.50,80,6,7/7/2017 3:57,613594,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,18958.79034,13.03793714,87656.28571,231375.3696,612366,4,879,439.5,542.3509012,823,56,613515,153378.75,305991.8063,612366,4,0,0,0,0,72,112,4.889226427,8.148710711,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50308-80-6,172.16.0.1,50308,192.168.10.50,80,6,7/7/2017 3:57,2005831,4,0,24,0,6,6,6,0,0,0,0,0,11.96511571,1.994185951,668610.3333,1157320.634,2004969,1,2005831,668610.3333,1157320.634,2004969,1,0,0,0,0,0,0,0,0,0,80,0,1.994185951,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50309-80-6,172.16.0.1,50309,192.168.10.50,80,6,7/7/2017 3:57,613464,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,18962.80792,11.41061252,102244,249870.1132,612289,84,949,474.5,509.8239892,835,114,613340,204446.6667,353202.0973,612289,84,0,0,0,0,72,92,4.890262509,6.520350012,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50309-80-6,172.16.0.1,50309,192.168.10.50,80,6,7/7/2017 3:57,2007976,5,0,30,0,6,6,6,0,0,0,0,0,14.94041761,2.490069602,501994,1002656.111,2005978,0,2007976,501994,1002656.111,2005978,0,0,0,0,0,0,0,0,0,0,100,0,2.490069602,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50310-80-6,172.16.0.1,50310,192.168.10.50,80,6,7/7/2017 3:57,613298,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,18967.94054,13.04422972,87614,231309.3211,612174,5,824,412,486.4894655,756,68,613201,153300.25,305916.0338,612174,5,0,0,0,0,72,112,4.891586146,8.152643576,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50310-80-6,172.16.0.1,50310,192.168.10.50,80,6,7/7/2017 3:57,2007979,4,0,24,0,6,6,6,0,0,0,0,0,11.95231623,1.992052706,669326.3333,1158461.212,2007002,1,2007979,669326.3333,1158461.212,2007002,1,0,0,0,0,0,0,0,0,0,80,0,1.992052706,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50311-80-6,172.16.0.1,50311,192.168.10.50,80,6,7/7/2017 3:57,22923,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,507219.8229,305.3701522,3820.5,7178.41121,18111,2,4315,2157.5,2786.707825,4128,187,22921,7640.333333,9291.220067,18111,380,0,0,0,0,72,92,130.8729224,174.4972299,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50312-80-6,172.16.0.1,50312,192.168.10.50,80,6,7/7/2017 3:57,27925,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,416365.2641,286.4816473,3989.285714,8536.118296,23043,4,4393,2196.5,2813.577882,4186,207,27921,6980.25,10903.34216,23043,163,0,0,0,0,72,112,107.4306177,179.0510295,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50313-80-6,172.16.0.1,50313,192.168.10.50,80,6,7/7/2017 3:57,46092,3,7,26,11601,20,0,8.666666667,10.26320288,2920,0,1657.285714,1299.172136,252256.3569,216.9573896,5121.333333,13513.45126,40977,16,4525,2262.5,2887.116988,4304,221,45994,7665.666667,16416.3492,40977,16,0,0,0,0,72,152,65.08721687,151.8701727,0,2920,1057,1306.290856,1706395.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50313-80-6,172.16.0.1,50313,192.168.10.50,80,6,7/7/2017 3:57,1969928,5,0,30,0,6,6,6,0,0,0,0,0,15.22898299,2.538163831,492482,983015.0065,1967004,1,1969928,492482,983015.0065,1967004,1,0,0,0,0,0,0,0,0,0,100,0,2.538163831,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50314-80-6,172.16.0.1,50314,192.168.10.50,80,6,7/7/2017 3:57,25028,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,464559.6931,319.642001,3575.428571,7454.832948,20166,99,4382,2191,2716.704253,4112,270,24929,6232.25,9501.730312,20166,158,0,0,0,0,72,112,119.8657504,199.7762506,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50315-80-6,172.16.0.1,50315,192.168.10.50,80,6,7/7/2017 3:57,42465,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,273943.2474,211.9392441,5308.125,14589.01878,41410,2,865,432.5,423.5569619,732,133,42414,8482.8,18410.82848,41410,2,0,0,0,0,72,132,70.64641469,141.2928294,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50315-80-6,172.16.0.1,50315,192.168.10.50,80,6,7/7/2017 3:57,1959340,4,0,24,0,6,6,6,0,0,0,0,0,12.24902263,2.041503772,653113.3333,1130217.444,1958176,366,1959340,653113.3333,1130217.444,1958176,366,0,0,0,0,0,0,0,0,0,80,0,2.041503772,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50316-80-6,172.16.0.1,50316,192.168.10.50,80,6,7/7/2017 3:57,304633,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,38186.93313,26.26110763,43519,114617.2318,303446,7,848,424,452.54834,744,104,304547,76136.75,151539.9926,303446,7,0,0,0,0,72,112,9.84791536,16.41319227,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50316-80-6,172.16.0.1,50316,192.168.10.50,80,6,7/7/2017 3:57,1703956,5,0,30,0,6,6,6,0,0,0,0,0,17.60608842,2.93434807,425989,851095.3588,1702632,273,1703956,425989,851095.3588,1702632,273,0,0,0,0,0,0,0,0,0,100,0,2.93434807,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50317-80-6,172.16.0.1,50317,192.168.10.50,80,6,7/7/2017 3:57,304547,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,38197.71661,29.55208884,38068.375,107270.9348,303550,3,817,408.5,362.7457787,665,152,304461,60892.2,135650.3003,303550,3,0,0,0,0,72,132,9.85069628,19.70139256,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50317-80-6,172.16.0.1,50317,192.168.10.50,80,6,7/7/2017 3:57,1701608,5,0,30,0,6,6,6,0,0,0,0,0,17.63038256,2.938397093,425402,850040.0066,1700462,237,1701608,425402,850040.0066,1700462,237,0,0,0,0,0,0,0,0,0,100,0,2.938397093,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50318-80-6,172.16.0.1,50318,192.168.10.50,80,6,7/7/2017 3:57,37315,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,311751.3064,241.18987,4664.375,12861.79643,36494,3,646,323,206.4751801,469,177,37259,7451.8,16237.75873,36494,3,0,0,0,0,72,132,80.39662334,160.7932467,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50318-80-6,172.16.0.1,50318,192.168.10.50,80,6,7/7/2017 3:57,1959436,4,0,24,0,6,6,6,0,0,0,0,0,12.24842251,2.041403751,653145.3333,1130898.998,1958995,49,1959436,653145.3333,1130898.998,1958995,49,0,0,0,0,0,0,0,0,0,80,0,2.041403751,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50319-80-6,172.16.0.1,50319,192.168.10.50,80,6,7/7/2017 3:57,304449,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,38210.01219,29.56160145,38056.125,107206.3432,303378,4,711,355.5,267.9934701,545,166,304392,60878.4,135561.7348,303378,4,0,0,0,0,72,132,9.85386715,19.7077343,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50319-80-6,172.16.0.1,50319,192.168.10.50,80,6,7/7/2017 3:57,1713586,5,0,30,0,6,6,6,0,0,0,0,0,17.50714583,2.917857639,428396.5,855500.4838,1711647,259,1713586,428396.5,855500.4838,1711647,259,0,0,0,0,0,0,0,0,0,100,0,2.917857639,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50320-80-6,172.16.0.1,50320,192.168.10.50,80,6,7/7/2017 3:57,330945,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,35150.85588,27.19485111,41368.125,116514.8303,329727,2,912,456,455.3767671,778,134,330901,66180.2,147327.6106,329727,2,0,0,0,0,72,132,9.064950369,18.12990074,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50320-80-6,172.16.0.1,50320,192.168.10.50,80,6,7/7/2017 3:57,1686991,4,0,24,0,6,6,6,0,0,0,0,0,14.22651336,2.37108556,562330.3333,972487.5064,1685262,313,1686991,562330.3333,972487.5064,1685262,313,0,0,0,0,0,0,0,0,0,80,0,2.37108556,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50321-80-6,172.16.0.1,50321,192.168.10.50,80,6,7/7/2017 3:57,363318,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,32018.78244,24.77168761,45414.75,127999.5262,362197,3,967,483.5,354.2604974,734,233,363224,72644.8,161865.0628,362197,3,0,0,0,0,72,132,8.257229204,16.51445841,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50321-80-6,172.16.0.1,50321,192.168.10.50,80,6,7/7/2017 3:57,1653258,4,0,24,0,6,6,6,0,0,0,0,0,14.51679048,2.41946508,551086,953978.9458,1652646,244,1653258,551086,953978.9458,1652646,244,0,0,0,0,0,0,0,0,0,80,0,2.41946508,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50322-80-6,172.16.0.1,50322,192.168.10.50,80,6,7/7/2017 3:57,330873,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,35158.50492,27.20076888,41359.125,116488.4818,329653,48,831,415.5,396.6869042,696,135,330817,66163.4,147295.5602,329653,48,0,0,0,0,72,132,9.066922958,18.13384592,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50322-80-6,172.16.0.1,50322,192.168.10.50,80,6,7/7/2017 3:57,1685373,5,0,30,0,6,6,6,0,0,0,0,0,17.80021396,2.966702326,421343.25,841973.1709,1684303,238,1685373,421343.25,841973.1709,1684303,238,0,0,0,0,0,0,0,0,0,100,0,2.966702326,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50323-80-6,172.16.0.1,50323,192.168.10.50,80,6,7/7/2017 3:57,363462,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,32006.09692,24.76187332,45432.75,128095.6934,362453,2,853,426.5,368.402633,687,166,363413,72682.6,161987.0177,362453,2,0,0,0,0,72,132,8.253957773,16.50791555,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
